1695722674893612032,0.83859,0.59644,0.01288,0.98433,-0.01005,-0.00654,0.17593,
1695722674929602816,0.84103,0.59193,0.01287,0.98723,-0.00876,-0.00616,0.15893,
1695722674961655040,0.83989,0.58622,0.01316,0.98899,-0.00732,-0.00619,0.14765,
1695722674993670656,0.84348,0.58376,0.01310,0.99029,-0.00695,-0.00518,0.13876,
1695722675029605120,0.84191,0.57952,0.01310,0.99209,-0.00644,-0.00544,0.12521,
1695722675061651712,0.84301,0.57615,0.01322,0.99370,-0.00635,-0.00546,0.11177,
1695722675093621504,0.84072,0.58267,0.01372,0.99519,-0.00524,-0.00620,0.09760,
1695722675129609984,0.84671,0.58454,0.01365,0.99667,-0.00479,-0.00603,0.08116,
1695722675161631744,0.84868,0.58588,0.01367,0.99775,-0.00421,-0.00599,0.06671,
1695722675193637888,0.85179,0.58956,0.01361,0.99862,-0.00403,-0.00645,0.05189,
1695722675229646080,0.85510,0.59210,0.01355,0.99937,-0.00316,-0.00588,0.03492,
1695722675261604352,0.86226,0.59801,0.01367,0.99977,-0.00355,-0.00629,0.02011,
1695722675293632256,0.86177,0.59931,0.01362,0.99996,-0.00329,-0.00624,0.00544,
1695722675329608192,0.86149,0.59620,0.01307,0.99991,-0.00300,-0.00521,-0.01222,
1695722675361680640,0.86065,0.59701,0.01303,0.99958,-0.00291,-0.00529,-0.02819,
1695722675393648128,0.85903,0.59753,0.01301,0.99899,-0.00271,-0.00507,-0.04450,
1695722675429626112,0.85814,0.59799,0.01291,0.99799,-0.00259,-0.00498,-0.06314,
1695722675461659648,0.85631,0.59851,0.01301,0.99676,-0.00258,-0.00493,-0.08019,
1695722675493609472,0.85391,0.59873,0.01304,0.99524,-0.00206,-0.00466,-0.09736,
1695722675529635328,0.85263,0.59938,0.01295,0.99320,-0.00232,-0.00486,-0.11630,
1695722675561659648,0.84980,0.59896,0.01295,0.99096,-0.00220,-0.00463,-0.13409,
1695722675593622272,0.84755,0.59931,0.01304,0.98844,-0.00237,-0.00447,-0.15155,
1695722675629611264,0.84256,0.59803,0.01298,0.98531,-0.00112,-0.00426,-0.17073,
1695722675661644544,0.83840,0.59706,0.01305,0.98228,-0.00115,-0.00429,-0.18736,
1695722675693687552,0.83406,0.59612,0.01320,0.97938,-0.00116,-0.00381,-0.20199,
1695722675730052608,0.82939,0.59535,0.01335,0.97624,-0.00095,-0.00368,-0.21664,
1695722675761609472,0.82533,0.59378,0.01328,0.97404,-0.00129,-0.00351,-0.22636,
1695722675829714432,0.81953,0.59083,0.01293,0.97050,-0.00107,-0.00365,-0.24107,
1695722675929601280,0.82687,0.58308,0.01284,0.96819,-0.00052,-0.00333,-0.25020,
1695722676193807616,0.87596,0.55377,0.01196,0.96715,0.00100,-0.00194,-0.25422,
1695722676361654528,0.91882,0.53958,0.01333,0.96436,0.00131,-0.00109,-0.26458,
1695722676493788672,0.94822,0.52059,0.01367,0.96148,0.00141,-0.00200,-0.27487,
1695722676661628672,1.00178,0.48778,0.01405,0.95856,0.00169,-0.00291,-0.28486,
1695722676829593856,1.05755,0.45556,0.01463,0.95775,0.00175,-0.00293,-0.28758,
1695722676993830400,1.11275,0.41805,0.01436,0.95737,0.00183,-0.00328,-0.28884,
1695722677161587456,1.17040,0.38260,0.01430,0.95753,0.00153,-0.00328,-0.28832,
1695722677297664768,1.21766,0.35134,0.01439,0.95966,0.00156,-0.00250,-0.28114,
1695722677361594880,1.24254,0.33275,0.01461,0.96280,0.00178,-0.00147,-0.27020,
1695722677397591040,1.25298,0.32208,0.01516,0.96533,0.00204,-0.00142,-0.26101,
1695722677429580288,1.25667,0.31867,0.01558,0.96793,0.00205,-0.00132,-0.25122,
1695722677461603072,1.26617,0.30894,0.01589,0.97048,0.00242,-0.00106,-0.24118,
1695722677497576960,1.27423,0.29953,0.01621,0.97359,0.00254,-0.00104,-0.22830,
1695722677529581568,1.28287,0.28835,0.01659,0.97636,0.00237,-0.00114,-0.21612,
1695722677561612800,1.29139,0.27902,0.01665,0.97904,0.00272,-0.00137,-0.20366,
1695722677597611776,1.30041,0.27101,0.01673,0.98183,0.00286,-0.00135,-0.18974,
1695722677629696256,1.30520,0.26704,0.01691,0.98412,0.00261,-0.00120,-0.17750,
1695722677661609728,1.31169,0.26131,0.01698,0.98616,0.00284,-0.00109,-0.16577,
1695722677697575936,1.31609,0.25791,0.01710,0.98829,0.00259,-0.00123,-0.15256,
1695722677729603328,1.32278,0.25084,0.01718,0.99006,0.00310,-0.00099,-0.14061,
1695722677761705216,1.32784,0.24537,0.01719,0.99164,0.00322,-0.00124,-0.12901,
1695722677797577728,1.33069,0.24206,0.01736,0.99336,0.00310,-0.00143,-0.11501,
1695722677829622784,1.33485,0.23692,0.01739,0.99485,0.00358,-0.00141,-0.10130,
1695722677861619200,1.34056,0.23055,0.01726,0.99623,0.00418,-0.00154,-0.08660,
1695722677897579264,1.34312,0.22783,0.01733,0.99754,0.00355,-0.00200,-0.07001,
1695722677929584384,1.34031,0.22617,0.01756,0.99846,0.00380,-0.00208,-0.05534,
1695722677961579776,1.34178,0.22324,0.01762,0.99916,0.00382,-0.00234,-0.04074,
1695722677997566464,1.34307,0.22134,0.01770,0.99969,0.00371,-0.00239,-0.02440,
1695722678029596672,1.34221,0.21833,0.01804,0.99995,0.00377,-0.00268,-0.00915,
1695722678061594368,1.34362,0.21469,0.01803,0.99997,0.00395,-0.00283,0.00644,
1695722678097628160,1.34186,0.21271,0.01851,0.99971,0.00347,-0.00305,0.02357,
1695722678129619200,1.34407,0.21568,0.01901,0.99922,0.00350,-0.00332,0.03914,
1695722678161610752,1.33981,0.20671,0.01889,0.99849,0.00360,-0.00368,0.05476,
1695722678197576960,1.33742,0.20357,0.01916,0.99740,0.00369,-0.00385,0.07193,
1695722678229592064,1.33775,0.19978,0.01933,0.99639,0.00384,-0.00408,0.08466,
1695722678897562624,1.25613,0.16681,0.01786,0.99615,0.00496,-0.00551,0.08731,
1695722679297594112,1.14868,0.14163,0.01905,0.99628,0.00230,-0.00672,0.08586,
1695722679461662464,1.11274,0.12796,0.01651,0.99499,0.00140,-0.00686,0.09968,
1695722679497580800,1.10620,0.12669,0.01802,0.99375,0.00121,-0.00703,0.11140,
1695722679529681664,1.09737,0.12585,0.01830,0.99237,0.00072,-0.00700,0.12311,
1695722679565592064,1.09320,0.11642,0.01823,0.99050,0.00079,-0.00701,0.13733,
1695722679597587712,1.08420,0.11389,0.01817,0.98861,0.00067,-0.00711,0.15030,
1695722679629621760,1.07490,0.10764,0.01935,0.98650,0.00058,-0.00714,0.16361,
1695722679665776640,1.06852,0.10472,0.01854,0.98395,0.00046,-0.00703,0.17833,
1695722679697596160,1.04927,0.09946,0.01836,0.98153,0.00040,-0.00713,0.19115,
1695722679729572608,1.04000,0.09473,0.01822,0.97899,0.00035,-0.00724,0.20377,
1695722679765581056,1.03583,0.08740,0.01819,0.97624,0.00049,-0.00664,0.21658,
1695722679797565184,1.02806,0.08349,0.01790,0.97412,0.00058,-0.00710,0.22591,
1695722679865568256,1.02197,0.07400,0.01785,0.97155,0.00087,-0.00626,0.23675,
1695722680166752512,0.98645,0.04623,0.01757,0.97412,0.00014,-0.00587,0.22595,
1695722680229703168,0.98362,0.04268,0.01706,0.97630,0.00018,-0.00556,0.21634,
1695722680297553664,0.98091,0.03537,0.01628,0.97918,0.00023,-0.00500,0.20295,
1695722680365650176,0.97448,0.03154,0.01575,0.98242,0.00018,-0.00511,0.18663,
1695722680397580032,0.97276,0.03080,0.01493,0.98407,0.00016,-0.00513,0.17772,
1695722680429624832,0.97377,0.03022,0.01410,0.98577,0.00004,-0.00491,0.16805,
1695722680465571072,0.97524,0.02373,0.01458,0.98753,-0.00009,-0.00482,0.15735,
1695722680497564928,0.97024,0.02817,0.01354,0.98913,-0.00018,-0.00467,0.14700,
1695722680529685760,0.97007,0.03034,0.01284,0.99061,-0.00024,-0.00477,0.13666,
1695722680566870272,0.96527,0.02906,0.01230,0.99220,-0.00021,-0.00473,0.12455,
1695722680597568256,0.96447,0.03020,0.01191,0.99344,-0.00054,-0.00477,0.11425,
1695722680630256384,0.96174,0.03143,0.01129,0.99467,-0.00022,-0.00399,0.10306,
1695722680665809664,0.95758,0.03246,0.01054,0.99572,-0.00046,-0.00415,0.09230,
1695722680729962752,0.94711,0.03154,0.00960,0.99731,-0.00079,-0.00411,0.07315,
1695722680765814528,0.93752,0.02895,0.00987,0.99809,-0.00076,-0.00384,0.06160,
1695722680797677312,0.93503,0.03224,0.00771,0.99863,-0.00052,-0.00346,0.05221,
1695722680865597696,0.92055,0.03249,0.00637,0.99935,-0.00128,-0.00384,0.03589,
1695722680897769216,0.91417,0.03414,0.00529,0.99965,-0.00151,-0.00371,0.02620,
1695722680929633536,0.90714,0.03570,0.00494,0.99986,-0.00154,-0.00353,0.01643,
1695722680965708288,0.90110,0.04026,0.00269,0.99998,-0.00198,-0.00351,0.00498,
1695722680997629184,0.89408,0.04362,0.00168,0.99998,-0.00229,-0.00353,-0.00554,
1695722681029577984,0.88714,0.04655,0.00077,0.99986,-0.00242,-0.00334,-0.01644,
1695722681065570304,0.87877,0.04916,-0.00009,0.99958,-0.00260,-0.00297,-0.02869,
1695722681097675264,0.87648,0.05483,-0.00495,0.99921,-0.00263,-0.00296,-0.03955,
1695722681129582592,0.86215,0.05465,-0.00145,0.99867,-0.00313,-0.00311,-0.05145,
1695722681165654528,0.85204,0.05537,-0.00193,0.99789,-0.00321,-0.00275,-0.06480,
1695722681197553920,0.84338,0.05847,-0.00225,0.99712,-0.00334,-0.00279,-0.07569,
1695722681229571072,0.83380,0.05986,-0.00257,0.99633,-0.00336,-0.00263,-0.08552,
1695722681265556224,0.82318,0.06214,-0.00228,0.99544,-0.00372,-0.00256,-0.09531,
1695722681301498624,0.81381,0.06564,-0.00241,0.99449,-0.00390,-0.00235,-0.10473,
1695722681368876288,0.79647,0.07132,-0.00281,0.99259,-0.00381,-0.00226,-0.12145,
1695722681397743104,0.78791,0.07354,-0.00285,0.99170,-0.00388,-0.00210,-0.12849,
1695722681429639424,0.77955,0.07702,-0.00277,0.99060,-0.00393,-0.00197,-0.13672,
1695722681497548544,0.76330,0.08340,-0.00287,0.98847,-0.00397,-0.00171,-0.15135,
1695722681665564160,0.72154,0.09423,-0.00314,0.98718,-0.00402,-0.00181,-0.15953,
1695722681966887936,0.64215,0.12235,-0.00375,0.98734,-0.00485,-0.00238,-0.15853,
1695722682033694208,0.62015,0.12933,-0.00320,0.98909,-0.00487,-0.00291,-0.14719,
1695722682102355968,0.59642,0.13343,-0.00272,0.99138,-0.00497,-0.00314,-0.13090,
1695722682167848960,0.57217,0.13758,-0.00211,0.99345,-0.00436,-0.00337,-0.11417,
1695722682197591040,0.56368,0.13924,-0.00211,0.99436,-0.00425,-0.00363,-0.10588,
1695722682265552896,0.54106,0.14536,-0.00222,0.99633,-0.00433,-0.00378,-0.08538,
1695722682333552896,0.51500,0.14897,-0.00233,0.99783,-0.00403,-0.00409,-0.06565,
1695722682397599488,0.48960,0.15035,-0.00254,0.99884,-0.00415,-0.00453,-0.04769,
1695722682465793024,0.46153,0.15168,-0.00257,0.99949,-0.00384,-0.00442,-0.03127,
1695722682533537024,0.43549,0.15361,-0.00291,0.99981,-0.00373,-0.00467,-0.01831,
1695722682597541888,0.41185,0.15286,-0.00295,0.99996,-0.00399,-0.00419,-0.00639,
1695722682665698048,0.38557,0.15324,-0.00315,0.99998,-0.00376,-0.00412,0.00416,
1695722682765585920,0.35271,0.14832,-0.00313,0.99982,-0.00335,-0.00298,0.01851,
1695722682965675520,0.28113,0.13957,-0.00270,0.99974,-0.00251,-0.00126,0.02281,
1695722683197697024,0.19717,0.12917,-0.00243,0.99965,-0.00159,-0.00026,0.02659,
1695722684401527808,0.11745,0.11511,-0.00103,0.99978,-0.00149,0.00074,0.02112,
1695722684465587712,0.12266,0.12080,-0.00100,0.99993,-0.00158,0.00103,0.01160,
1695722684533538816,0.12323,0.12465,-0.00121,1.00000,-0.00164,0.00117,0.00001,
1695722684601553408,0.12004,0.12679,-0.00108,0.99992,-0.00189,0.00125,-0.01253,
1695722684665588224,0.12745,0.12659,-0.00104,0.99968,-0.00223,0.00146,-0.02518,
1695722684733535744,0.12614,0.12828,-0.00071,0.99937,-0.00234,0.00145,-0.03526,
1695722685465539328,0.20943,0.12733,-0.00130,0.99963,-0.00440,0.00063,-0.02681,
1695722685533517824,0.21170,0.13509,-0.00088,0.99993,-0.00402,0.00061,-0.01132,
1695722685601517824,0.20967,0.13618,-0.00104,0.99999,-0.00388,0.00067,0.00343,
1695722685665533952,0.20933,0.13222,-0.00225,0.99982,-0.00384,0.00071,0.01874,
1695722685733545984,0.20265,0.12604,-0.00606,0.99943,-0.00365,0.00069,0.03355,
1695722692105544704,0.20008,0.90357,0.10360,0.99934,-0.00521,0.00157,0.03601,
1695722692237682432,0.06079,0.79916,0.09741,0.99934,-0.00463,0.00114,0.03607,
1695722692337629440,0.20323,0.12857,-0.00018,0.99934,-0.00213,0.00161,0.03633,
1695722692437606912,0.20861,0.12090,-0.00243,0.99932,-0.00225,0.00160,0.03666,
1695722692569600768,0.21217,0.11942,-0.00461,0.99930,-0.00243,0.00156,0.03723,
1695722692669495040,0.21406,0.11166,-0.00363,0.99929,-0.00208,0.00150,0.03750,
1695722692805531904,0.21546,0.10542,-0.00266,0.99931,-0.00203,0.00142,0.03694,
1695722692906084608,0.21488,0.10214,-0.00110,0.99931,-0.00207,0.00134,0.03701,
1695722693037666048,0.20875,0.10540,0.00027,0.99930,-0.00223,0.00113,0.03724,
1695722693169504000,0.20725,0.10256,0.00040,0.99930,-0.00224,0.00108,0.03728,
1695722693269477120,0.20459,0.10120,0.00263,0.99930,-0.00230,0.00104,0.03733,
1695722693369522944,0.20177,0.10423,0.00373,0.99930,-0.00245,0.00099,0.03733,
1695722693469510912,0.20186,0.11539,0.00447,0.99930,-0.00282,0.00107,0.03740,
1695722693605641728,0.19758,0.10688,0.00524,0.99930,-0.00260,0.00098,0.03736,
1695722693737503488,0.19705,0.10560,0.00592,0.99930,-0.00267,0.00103,0.03736,
1695722693805772288,0.19457,0.10351,0.00615,0.99930,-0.00265,0.00100,0.03732,
1695722693937481216,0.19085,0.10376,0.00675,0.99930,-0.00268,0.00095,0.03725,
1695722694069512704,0.19240,0.10398,0.00733,0.99930,-0.00279,0.00109,0.03728,
1695722694137458944,0.19680,0.11379,0.00642,0.99930,-0.00303,0.00123,0.03730,
1695722694273444352,0.19531,0.11386,0.00678,0.99930,-0.00300,0.00118,0.03728,
1695722694373449984,0.19769,0.11381,0.00695,0.99930,-0.00276,0.00116,0.03730,
1695722694505745408,0.19646,0.11747,0.00718,0.99930,-0.00282,0.00119,0.03734,
1695722694637498880,0.19540,0.11437,0.00761,0.99930,-0.00284,0.00119,0.03735,
1695722694737536000,0.19460,0.11367,0.00796,0.99930,-0.00282,0.00116,0.03732,
1695722694873564672,0.19414,0.11346,0.00832,0.99930,-0.00296,0.00124,0.03737,
1695722694937480960,0.19329,0.11263,0.00863,0.99930,-0.00279,0.00116,0.03736,
1695722695073484544,0.19201,0.11447,0.00887,0.99930,-0.00288,0.00122,0.03736,
1695722695205452032,0.19320,0.11012,0.00947,0.99929,-0.00282,0.00112,0.03745,
1695722695305497600,0.20297,0.10994,0.01000,0.99929,-0.00313,0.00109,0.03755,
1695722695473538048,0.21689,0.11119,0.01023,0.99928,-0.00327,0.00098,0.03781,
1695722695637471488,0.22370,0.10491,0.01268,0.99928,-0.00340,0.00083,0.03786,
1695722695837743872,0.25655,0.11048,0.01013,0.99926,-0.00354,0.00059,0.03820,
1695722696073444352,0.29530,0.11503,0.01112,0.99924,-0.00432,-0.00040,0.03878,
1695722696173508096,0.31886,0.11602,0.01112,0.99922,-0.00448,-0.00069,0.03922,
1695722696273498112,0.34221,0.11853,0.01087,0.99919,-0.00473,-0.00106,0.03984,
1695722696373502208,0.36571,0.11994,0.01052,0.99917,-0.00488,-0.00164,0.04043,
1695722696473452288,0.38900,0.12216,0.01048,0.99913,-0.00501,-0.00197,0.04127,
1695722696573494528,0.41252,0.12534,0.01035,0.99911,-0.00490,-0.00195,0.04189,
1695722696705483008,0.44250,0.12680,0.00999,0.99909,-0.00458,-0.00185,0.04239,
1695722696805517312,0.46540,0.12815,0.00982,0.99900,-0.00446,-0.00162,0.04438,
1695722696973475328,0.49812,0.13236,0.00942,0.99895,-0.00447,-0.00123,0.04554,
1695722697105506560,0.51043,0.13760,0.00920,0.99891,-0.00467,-0.00131,0.04638,
1695722697173496576,0.51333,0.13666,0.00966,0.99891,-0.00456,-0.00140,0.04642,
1695722697273722624,0.51543,0.13420,0.00998,0.99890,-0.00441,-0.00145,0.04667,
1695722697341496832,0.51304,0.13096,0.01056,0.99890,-0.00424,-0.00159,0.04665,
1695722697473472000,0.51244,0.12717,0.01115,0.99890,-0.00419,-0.00162,0.04663,
1695722697573474048,0.51145,0.12624,0.01171,0.99890,-0.00419,-0.00164,0.04663,
1695722697673441280,0.51422,0.12504,0.01214,0.99890,-0.00418,-0.00184,0.04676,
1695722697741650944,0.52094,0.12504,0.01269,0.99890,-0.00429,-0.00132,0.04665,
1695722697805563392,0.52827,0.12648,0.01311,0.99890,-0.00419,-0.00125,0.04666,
1695722697873438720,0.53631,0.12989,0.01357,0.99889,-0.00423,-0.00110,0.04681,
1695722697973461760,0.54980,0.13331,0.01392,0.99889,-0.00417,-0.00098,0.04689,
1695722698042098944,0.55799,0.13514,0.01439,0.99889,-0.00413,-0.00079,0.04702,
1695722698105963776,0.56343,0.13392,0.01480,0.99888,-0.00416,-0.00071,0.04711,
1695722698205446912,0.56977,0.13289,0.01501,0.99888,-0.00420,-0.00097,0.04722,
1695722698273586176,0.57533,0.13477,0.01522,0.99887,-0.00431,-0.00089,0.04725,
1695722698373969664,0.58314,0.13914,0.01551,0.99887,-0.00434,-0.00093,0.04734,
1695722698441495808,0.58997,0.14067,0.01572,0.99886,-0.00432,-0.00088,0.04744,
1695722698541444608,0.59942,0.14201,0.01586,0.99877,-0.00453,-0.00101,0.04942,
1695722698605453824,0.60796,0.14163,0.01597,0.99866,-0.00434,-0.00088,0.05150,
1695722698641466624,0.60608,0.14380,0.01624,0.99845,-0.00462,-0.00154,0.05549,
1695722698705530880,0.61509,0.14279,0.01644,0.99811,-0.00446,-0.00117,0.06123,
1695722698773507840,0.62418,0.14254,0.01647,0.99720,-0.00411,-0.00101,0.07460,
1695722698805510400,0.62744,0.14290,0.01675,0.99667,-0.00412,-0.00097,0.08143,
1695722698841466368,0.63087,0.14239,0.01708,0.99597,-0.00427,-0.00115,0.08957,
1695722698873436160,0.63406,0.14477,0.01748,0.99523,-0.00435,-0.00111,0.09746,
1695722698905537024,0.63721,0.14566,0.01779,0.99446,-0.00423,-0.00106,0.10507,
1695722698941437952,0.64057,0.14756,0.01822,0.99349,-0.00437,-0.00110,0.11380,
1695722698973475840,0.64372,0.14779,0.01855,0.99269,-0.00428,-0.00108,0.12065,
1695722699009597440,0.64786,0.14773,0.01877,0.99185,-0.00415,-0.00103,0.12730,
1695722699073825024,0.65417,0.14919,0.01899,0.99141,-0.00387,-0.00075,0.13070,
1695722699173516032,0.66016,0.15336,0.01920,0.99131,-0.00422,-0.00104,0.13149,
1695722699241508864,0.66612,0.15534,0.01957,0.99138,-0.00404,-0.00101,0.13095,
1695722699373515008,0.68483,0.16036,0.01947,0.99175,-0.00377,-0.00038,0.12812,
1695722699509452288,0.69901,0.16616,0.01963,0.99207,-0.00380,-0.00074,0.12561,
1695722699573464832,0.70596,0.16959,0.02010,0.99212,-0.00399,-0.00069,0.12520,
1695722699709704448,0.71978,0.17780,0.02079,0.99220,-0.00396,-0.00105,0.12459,
1695722699841464576,0.73307,0.18499,0.02099,0.99228,-0.00385,-0.00132,0.12396,
1695722699909452288,0.74199,0.18791,0.02233,0.99230,-0.00380,-0.00130,0.12381,
1695722699973468416,0.75174,0.18794,0.02303,0.99231,-0.00380,-0.00125,0.12372,
1695722700073464320,0.76121,0.19959,0.02467,0.99234,-0.00386,-0.00143,0.12348,
1695722700173774080,0.78597,0.20067,0.02536,0.99287,-0.00358,-0.00122,0.11918,
1695722700273435136,0.79785,0.21170,0.02625,0.99493,-0.00354,-0.00159,0.10051,
1695722700373499392,0.82275,0.21526,0.02598,0.99671,-0.00315,-0.00138,0.08102,
1695722700509489664,0.84543,0.21857,0.03154,0.99862,-0.00359,-0.00199,0.05242,
1695722700709550848,0.91316,0.23889,0.02830,0.99929,-0.00335,-0.00257,0.03741,
1695722700841640192,0.94859,0.24000,0.02776,0.99935,-0.00281,-0.00386,0.03572,
1695722700941495808,0.97912,0.25001,0.02897,0.99938,-0.00283,-0.00448,0.03489,
1695722701341429248,1.08716,0.26873,0.02644,0.99942,-0.00210,-0.00647,0.03343,
1695722701909462272,1.23684,0.31062,0.02751,0.99949,-0.00053,-0.00445,0.03165,
1695722702109424640,1.30093,0.30717,0.02611,0.99948,0.00001,-0.00308,0.03194,
1695722702277406976,1.34958,0.30804,0.02488,0.99956,-0.00021,-0.00238,0.02942,
1695722702409407488,1.36403,0.29367,0.02447,0.99957,-0.00014,-0.00200,0.02919,
1695722702509423360,1.36492,0.29643,0.02467,0.99956,-0.00022,-0.00310,0.02949,
1695722702677507840,1.42896,0.28643,0.02427,0.99967,0.00104,-0.00390,0.02536,
1695722702809463552,1.46970,0.28429,0.02404,0.99969,0.00061,-0.00551,0.02412,
1695722703141421568,1.56482,0.29764,0.02425,0.99997,-0.00189,-0.00565,-0.00473,
1695722703277435904,1.62217,0.29869,0.02495,0.99957,-0.00265,-0.00458,-0.02895,
1695722703377433600,1.65414,0.30101,0.02548,0.99880,-0.00199,-0.00353,-0.04879,
1695722703609405696,1.71087,0.30230,0.02576,0.99827,-0.00274,-0.00181,-0.05874,
1695722703777513728,1.72580,0.29860,0.02588,0.99812,-0.00290,-0.00106,-0.06116,
1695722703945411328,1.77026,0.28968,0.02607,0.99809,-0.00301,-0.00035,-0.06172,
1695722704077394688,1.83357,0.28019,0.02571,0.99810,-0.00292,0.00037,-0.06162,
1695722704209432576,1.84704,0.28296,0.02556,0.99809,-0.00267,0.00087,-0.06178,
1695722704377568768,1.88419,0.28126,0.02519,0.99812,-0.00256,0.00126,-0.06122,
1695722704577436672,1.94321,0.27880,0.02552,0.99818,-0.00145,0.00150,-0.06033,
1695722704745394432,2.01962,0.27646,0.02527,0.99823,-0.00100,0.00170,-0.05936,
1695722704945394432,2.10786,0.27370,0.02450,0.99819,-0.00028,0.00153,-0.06014,
1695722705077405440,2.14708,0.27053,0.02450,0.99812,0.00013,0.00157,-0.06133,
1695722705277444864,2.20177,0.26168,0.02474,0.99812,0.00035,0.00129,-0.06134,
1695722705477483264,2.25068,0.25536,0.02486,0.99801,0.00097,0.00142,-0.06309,
1695722705645404928,2.29141,0.24812,0.02400,0.99698,0.00092,0.00170,-0.07769,
1695722705709443072,2.29718,0.24127,0.02324,0.99572,0.00099,0.00156,-0.09244,
1695722705745411072,2.29470,0.23886,0.02301,0.99469,0.00102,0.00138,-0.10287,
1695722705809489408,2.29927,0.23668,0.02271,0.99265,0.00098,0.00134,-0.12103,
1695722705845515264,2.30257,0.23704,0.02254,0.99132,0.00100,0.00137,-0.13146,
1695722705909418496,2.30834,0.23135,0.02238,0.98862,0.00092,0.00122,-0.15043,
1695722705945415168,2.30788,0.23201,0.02235,0.98701,0.00095,0.00122,-0.16062,
1695722706009388800,2.31253,0.23145,0.02239,0.98380,0.00062,0.00128,-0.17928,
1695722706045456896,2.31609,0.23068,0.02245,0.98194,0.00050,0.00134,-0.18921,
1695722706077448192,2.32132,0.22886,0.02255,0.98026,0.00046,0.00138,-0.19773,
