1695722671793666048,0.01496,-0.02201,-0.00250,0.99958,-0.00462,0.00387,0.02835,0.11627,-0.04648,-0.00038,0.00153,
1695722671825634048,0.04018,0.00922,0.00081,0.99939,-0.00623,0.00512,0.03411,0.14106,0.00392,0.00218,0.00307,
1695722671857718528,0.03926,-0.00073,0.00041,0.99918,-0.00478,0.00596,0.03964,0.14110,0.01066,0.00408,0.00153,
1695722671893629184,0.04070,0.00466,0.00095,0.99891,-0.00437,0.00649,0.04611,0.13637,-0.00025,0.00097,0.00153,
1695722671925662208,0.04657,0.00551,0.00095,0.99858,-0.00375,0.00737,0.05254,0.13974,0.00299,0.00135,0.00307,
1695722671957674496,0.05212,0.00563,0.00085,0.99824,-0.00302,0.00833,0.05862,0.14533,0.00402,0.00098,0.00153,
1695722671993650432,0.03460,0.02747,0.00277,0.99777,-0.00400,0.00956,0.06594,0.12747,0.02410,0.00006,0.00000,
1695722672025648896,0.05863,0.00960,0.00105,0.99733,-0.00271,0.01053,0.07223,0.14104,0.00069,-0.00093,0.00307,
1695722672057699840,0.05327,0.01905,0.00182,0.99688,-0.00190,0.00922,0.07831,0.13254,0.01808,0.00019,0.00000,
1695722672093659136,0.06656,0.00846,0.00097,0.99635,-0.00088,0.00979,0.08476,0.14028,0.02378,0.00136,0.00460,
1695722672125878272,0.06291,0.03064,0.00299,0.99602,0.00079,0.00544,0.08893,0.12584,0.04503,0.00087,0.00153,
1695722672157665024,0.07781,0.01020,0.00157,0.99592,0.00139,0.00588,0.09005,0.13567,0.01507,-0.00156,0.00153,
1695722672193632512,0.07804,0.01453,0.00027,0.99575,0.00234,0.01243,0.09121,0.12630,0.02245,-0.00344,0.00000,
1695722672225639424,0.08411,-0.00573,-0.00134,0.99568,-0.00128,0.01350,0.09190,0.14161,-0.01859,-0.00543,0.00307,
1695722672261661184,0.08908,-0.00149,-0.00143,0.99561,-0.00236,0.01305,0.09266,0.15677,-0.01273,-0.00764,0.00153,
1695722672293630720,0.09548,0.00253,-0.00160,0.99553,-0.00297,0.01328,0.09346,0.17358,0.00336,-0.00509,0.00307,
1695722672325652480,0.10239,-0.00043,-0.00192,0.99547,-0.00268,0.01368,0.09408,0.18173,-0.00445,-0.00570,0.00000,
1695722672361657088,0.10705,0.01547,-0.00128,0.99540,-0.00387,0.01352,0.09475,0.19057,0.02001,-0.00684,0.00307,
1695722672393725440,0.11516,0.01751,-0.00141,0.99532,-0.00389,0.01372,0.09553,0.19870,0.02468,-0.00814,0.00307,
1695722672425666816,0.12466,0.01017,-0.00223,0.99526,-0.00356,0.01386,0.09623,0.22688,0.01431,-0.00697,0.00307,
1695722672461829632,0.12963,0.02341,-0.00177,0.99518,-0.00424,0.01365,0.09702,0.22632,0.02763,-0.00816,0.00307,
1695722672493784064,0.14004,0.01854,-0.00248,0.99512,-0.00344,0.01400,0.09763,0.22771,0.01865,-0.01132,0.00307,
1695722672525977856,0.14931,0.02008,-0.00272,0.99506,-0.00391,0.01385,0.09819,0.23357,0.02314,-0.00840,0.00153,
1695722672561764096,0.15744,0.01966,-0.00322,0.99500,-0.00387,0.01372,0.09885,0.23520,0.01776,-0.01105,0.00307,
1695722672593699328,0.16710,0.01765,-0.00352,0.99495,-0.00356,0.01362,0.09941,0.23954,0.01310,-0.01038,0.00000,
1695722672625637888,0.21329,0.00538,-0.00205,0.99495,-0.00316,0.01181,0.09963,0.30464,-0.02909,-0.00885,0.00153,
1695722672661621248,0.24116,0.01308,-0.00049,0.99492,-0.00472,0.00770,0.10022,0.32604,-0.00258,-0.00486,0.00153,
1695722672694014976,0.20207,0.02211,-0.00181,0.99486,-0.00762,0.00652,0.10075,0.25665,0.02391,-0.00493,0.00153,
1695722672725695744,0.20564,0.02020,-0.00243,0.99480,-0.00751,0.00650,0.10140,0.23867,0.00967,-0.00808,0.00153,
1695722672761611264,0.21566,0.02119,-0.00204,0.99476,-0.00793,0.00449,0.10182,0.23552,0.01280,-0.00454,0.00153,
1695722672793753600,0.21881,0.02625,-0.00137,0.99463,-0.00825,0.00238,0.10318,0.20909,0.01211,-0.00482,0.00153,
1695722672825726720,0.22329,0.04043,0.00093,0.99430,-0.00888,-0.00180,0.10624,0.19997,0.03042,-0.00204,0.00000,
1695722672861703168,0.23426,0.03621,0.00125,0.99374,-0.00825,-0.00408,0.11136,0.18223,0.00982,-0.00351,0.00153,
1695722672893665280,0.23189,0.05495,0.00396,0.99326,-0.00814,-0.00805,0.11536,0.16506,0.04454,-0.00059,0.00153,
1695722672925628160,0.23566,0.13206,0.00820,0.99267,-0.00426,-0.01474,0.11986,0.15057,0.17804,0.00461,0.00000,
1695722672961616640,0.39649,0.22145,0.00776,0.99190,-0.01117,-0.00787,0.12626,0.33639,0.34175,0.00297,0.00153,
1695722672993688064,0.45136,0.20033,0.00531,0.99114,-0.01262,-0.00405,0.13218,0.41086,0.30404,0.00032,0.00153,
1695722673025668096,0.46735,0.25219,0.00897,0.99028,-0.01487,-0.00816,0.13802,0.41520,0.38094,0.00347,0.00000,
1695722673061629696,0.49601,0.21367,0.00471,0.98963,-0.01213,-0.00045,0.14310,0.45012,0.28993,0.00068,0.00307,
1695722673093782784,0.46664,0.19833,0.00310,0.98872,-0.01540,0.00089,0.14899,0.41765,0.24032,-0.00164,0.00460,
1695722673125662208,0.49195,0.21044,0.00949,0.98770,-0.01623,-0.00685,0.15534,0.43161,0.27039,0.00650,0.00153,
1695722673161648384,0.48732,0.22773,0.01084,0.98658,-0.01685,-0.00839,0.16216,0.41176,0.29257,0.00932,0.00307,
1695722673193629184,0.50654,0.27129,0.00860,0.98545,-0.01763,-0.00643,0.16893,0.42658,0.34576,0.00494,0.00307,
1695722673225616128,0.51307,0.27095,0.00760,0.98433,-0.01639,-0.00591,0.17548,0.42033,0.33872,0.00043,0.00307,
1695722673261619456,0.53858,0.28630,0.00889,0.98318,-0.01538,-0.00720,0.18184,0.44339,0.37938,0.00587,0.00153,
1695722673293635072,0.54151,0.32035,0.01125,0.98194,-0.01517,-0.00925,0.18835,0.43282,0.41095,0.00775,0.00153,
1695722673325653248,0.48302,0.13158,0.00292,0.98012,-0.02163,-0.00264,0.19718,0.39652,0.14538,0.00213,0.00153,
1695722673361643264,0.48629,0.13712,0.00520,0.97807,-0.02029,-0.00498,0.20722,0.39175,0.14822,0.00502,0.00153,
1695722673393632768,0.48607,0.15289,0.00717,0.97582,-0.02136,-0.00771,0.21741,0.38129,0.17147,0.00835,0.00000,
1695722673425621504,0.50217,0.16347,0.00930,0.97336,-0.02464,-0.00940,0.22777,0.39910,0.19081,0.01165,0.00153,
1695722673461621504,0.53426,0.17378,0.01119,0.97035,-0.02672,-0.00970,0.24001,0.45103,0.21098,0.01450,0.00307,
1695722673493905664,0.51995,0.18408,0.01158,0.96718,-0.02571,-0.01156,0.25251,0.39312,0.22720,0.01437,0.00307,
1695722673525639680,0.50847,0.19197,0.01078,0.96405,-0.02451,-0.01105,0.26436,0.33784,0.23998,0.01257,0.00460,
1695722673561627648,0.53704,0.20539,0.01317,0.96042,-0.02637,-0.01303,0.27700,0.38785,0.27197,0.01804,0.00153,
