1695722674261633792,0.51089,0.13621,-0.00101,0.89973,-0.00661,-0.00020,0.43639,0.25657,0.26930,0.00609,0.00307,
1695722674293661952,0.50005,0.13799,-0.00098,0.90166,-0.00420,-0.00158,0.43243,0.21647,0.25155,0.01340,0.00153,
1695722674325661440,0.50654,0.14584,-0.00054,0.90436,-0.00423,-0.00163,0.42675,0.18748,0.24423,0.00708,0.00153,
1695722674361604608,0.51303,0.15399,-0.00039,0.90860,-0.00419,-0.00169,0.41763,0.19947,0.23682,0.00844,0.00153,
1695722674393673472,0.53495,0.17722,-0.00068,0.91299,-0.00655,-0.00169,0.40793,0.23235,0.26624,0.00637,0.00000,
1695722674425725952,0.54464,0.18792,-0.00105,0.91759,-0.00701,-0.00162,0.39746,0.24572,0.27116,0.00771,0.00153,
1695722674461711872,0.54503,0.19075,-0.00141,0.92289,-0.00583,-0.00167,0.38502,0.22230,0.25346,0.00561,0.00307,
1695722674493726208,0.55527,0.20128,-0.00167,0.92757,-0.00596,-0.00176,0.37360,0.22868,0.25977,0.00589,0.00153,
1695722674525734656,0.56821,0.21504,-0.00177,0.93248,-0.00663,-0.00177,0.36115,0.25379,0.27041,0.00727,0.00153,
1695722674561632256,0.56959,0.21847,-0.00181,0.93838,-0.00569,-0.00133,0.34556,0.23245,0.25593,0.00590,0.00000,
1695722674593692160,0.57709,0.22665,-0.00197,0.94367,-0.00580,-0.00136,0.33085,0.24311,0.25236,0.00633,0.00307,
1695722674625683456,0.58698,0.23715,-0.00188,0.94872,-0.00633,-0.00157,0.31605,0.25461,0.25642,0.00683,0.00307,
1695722674661594112,0.59431,0.24557,-0.00172,0.95456,-0.00609,-0.00196,0.29794,0.23786,0.25199,0.00693,0.00307,
1695722674693626624,0.60249,0.25346,-0.00169,0.95957,-0.00605,-0.00191,0.28139,0.24586,0.24839,0.00765,0.00307,
1695722674729630720,0.61287,0.26307,-0.00157,0.96484,-0.00625,-0.00188,0.26276,0.24818,0.24554,0.00276,0.00153,
1695722674761602304,0.62736,0.27865,-0.00132,0.96927,-0.00716,-0.00244,0.24590,0.27802,0.26008,0.00415,0.00153,
1695722674793634048,0.63610,0.28714,-0.00119,0.97335,-0.00718,-0.00292,0.22921,0.27781,0.25352,0.00167,0.00153,
1695722674829609216,0.64744,0.29754,-0.00101,0.97758,-0.00727,-0.00314,0.21041,0.28023,0.24280,0.00001,0.00153,
1695722674861656064,0.65742,0.30640,-0.00090,0.98097,-0.00759,-0.00363,0.19396,0.29513,0.24322,0.00571,0.00307,
1695722674893612032,0.65731,0.30168,-0.00105,0.98415,-0.00601,-0.00340,0.17720,0.25411,0.20777,0.00469,0.00000,
1695722674929602816,0.67928,0.32509,-0.00047,0.98703,-0.00794,-0.00507,0.16027,0.32804,0.23316,0.00026,0.00153,
1695722674961655040,0.68720,0.32720,-0.00046,0.98880,-0.00674,-0.00456,0.14903,0.35536,0.18608,0.00146,0.00153,
1695722674993670656,0.69107,0.32487,-0.00038,0.99012,-0.00519,-0.00384,0.14010,0.34502,0.15275,0.00468,0.00307,
1695722675029605120,0.70149,0.33167,-0.00020,0.99193,-0.00554,-0.00437,0.12659,0.28661,0.17974,0.00703,-0.00153,
1695722675061651712,0.70100,0.32816,-0.00019,0.99356,-0.00399,-0.00449,0.11318,0.21785,0.16164,0.00251,0.00153,
1695722675093621504,0.70842,0.33300,-0.00009,0.99508,-0.00391,-0.00444,0.09889,0.20148,0.16178,-0.00033,0.00000,
1695722675129609984,0.71615,0.34147,0.00010,0.99657,-0.00418,-0.00476,0.08252,0.18117,0.16901,0.00469,0.00153,
1695722675161631744,0.71618,0.33874,-0.00009,0.99766,-0.00329,-0.00446,0.06810,0.13637,0.14167,-0.00004,0.00000,
1695722675193637888,0.72174,0.34609,0.00011,0.99856,-0.00371,-0.00537,0.05329,0.13352,0.14581,0.00228,0.00000,
1695722675229646080,0.72456,0.34844,0.00009,0.99932,-0.00303,-0.00491,0.03634,0.11190,0.13916,0.00484,0.00153,
1695722675261604352,0.72693,0.35181,0.00011,0.99975,-0.00313,-0.00529,0.02148,0.07024,0.15818,0.00073,0.00460,
1695722675293632256,0.73306,0.35729,0.00029,0.99995,-0.00381,-0.00563,0.00684,0.08713,0.14551,0.00270,0.00153,
1695722675329608192,0.73779,0.36318,0.00051,0.99992,-0.00371,-0.00595,-0.01067,0.07655,0.14687,0.00333,0.00153,
1695722675361680640,0.73780,0.36037,0.00007,0.99963,-0.00370,-0.00530,-0.02660,0.06562,0.11463,0.00066,0.00153,
1695722675393648128,0.74046,0.36460,0.00018,0.99906,-0.00372,-0.00511,-0.04287,0.06018,0.11415,0.00330,0.00153,
1695722675429626112,0.74256,0.36806,0.00025,0.99809,-0.00395,-0.00516,-0.06145,0.04930,0.10679,0.00297,0.00307,
1695722675461659648,0.74440,0.36994,0.00025,0.99689,-0.00398,-0.00523,-0.07851,0.04437,0.09217,0.00108,0.00000,
1695722675493609472,0.74538,0.37231,0.00029,0.99539,-0.00356,-0.00503,-0.09573,0.03467,0.09050,0.00303,0.00000,
1695722675529635328,0.74523,0.37558,0.00042,0.99339,-0.00412,-0.00543,-0.11461,0.02329,0.09478,0.00314,0.00307,
1695722675561659648,0.74549,0.37770,0.00050,0.99120,-0.00395,-0.00520,-0.13220,0.02416,0.08089,0.00139,0.00153,
1695722675593622272,0.74404,0.37999,0.00061,0.98872,-0.00391,-0.00530,-0.14960,0.00727,0.08708,0.00410,0.00000,
1695722675629611264,0.74686,0.38216,0.00068,0.98560,-0.00376,-0.00534,-0.16899,0.01166,0.07318,0.00247,0.00153,
1695722675661644544,0.74686,0.38388,0.00095,0.98260,-0.00405,-0.00545,-0.18562,0.00522,0.06420,0.00450,0.00307,
1695722675693687552,0.74399,0.38463,0.00098,0.97971,-0.00390,-0.00533,-0.20029,-0.01151,0.05146,0.00586,0.00000,
1695722675730052608,0.74195,0.38638,0.00110,0.97662,-0.00412,-0.00498,-0.21486,-0.02818,0.04600,0.00401,0.00153,
1695722675761609472,0.74036,0.38741,0.00106,0.97443,-0.00440,-0.00511,-0.22461,-0.03288,0.02583,0.00391,0.00153,
1695722675793669376,0.73898,0.38776,0.00103,0.97264,-0.00436,-0.00529,-0.23222,-0.01981,0.00744,0.00392,0.00153,
1695722675829714432,0.73866,0.38779,0.00106,0.97092,-0.00439,-0.00503,-0.23930,0.02661,-0.00040,0.00273,0.00307,
1695722675861687296,0.73985,0.38729,0.00109,0.96997,-0.00461,-0.00515,-0.24313,0.07661,-0.02462,0.00275,0.00153,
1695722675893622784,0.74226,0.38620,0.00098,0.96920,-0.00545,-0.00530,-0.24615,0.14491,-0.05994,0.00458,0.00153,
1695722675929601280,0.74733,0.38266,0.00100,0.96864,-0.00439,-0.00511,-0.24839,0.19558,-0.09059,0.00468,0.00153,
1695722675961665280,0.75395,0.37929,0.00118,0.96856,-0.00417,-0.00490,-0.24869,0.21723,-0.10401,0.00686,0.00000,
1695722675993631744,0.76012,0.37560,0.00111,0.96851,-0.00401,-0.00478,-0.24889,0.20518,-0.09723,0.00421,0.00153,
1695722676029618176,0.76816,0.37130,0.00130,0.96845,-0.00370,-0.00512,-0.24915,0.19736,-0.10131,0.00348,0.00153,
1695722676061670144,0.77432,0.36776,0.00141,0.96836,-0.00370,-0.00527,-0.24948,0.20361,-0.09583,0.00534,0.00153,
1695722676093629440,0.78058,0.36407,0.00150,0.96830,-0.00374,-0.00568,-0.24971,0.20108,-0.09594,0.00278,0.00153,
1695722676129770240,0.78861,0.35974,0.00178,0.96824,-0.00359,-0.00586,-0.24991,0.20871,-0.09724,0.00652,0.00153,
1695722676161715456,0.79491,0.35554,0.00193,0.96808,-0.00361,-0.00619,-0.25055,0.20524,-0.09925,0.00349,0.00307,
1695722676193807616,0.80146,0.35244,0.00204,0.96760,-0.00334,-0.00604,-0.25241,0.19861,-0.10458,0.00353,0.00000,
1695722676229682176,0.80903,0.34831,0.00216,0.96716,-0.00347,-0.00633,-0.25408,0.20075,-0.10726,0.00259,0.00153,
1695722676261674752,0.81500,0.34368,0.00221,0.96659,-0.00367,-0.00654,-0.25623,0.20366,-0.12108,0.00403,0.00153,
1695722676293689088,0.82197,0.33793,0.00209,0.96597,-0.00367,-0.00705,-0.25854,0.20823,-0.11819,0.00649,0.00000,
1695722676329598464,0.82985,0.33309,0.00233,0.96539,-0.00370,-0.00706,-0.26069,0.20381,-0.12143,0.00396,0.00153,
1695722676361654528,0.83629,0.32873,0.00248,0.96483,-0.00380,-0.00745,-0.26274,0.20010,-0.11903,0.00347,0.00153,
1695722676393757184,0.84277,0.32542,0.00251,0.96418,-0.00384,-0.00742,-0.26510,0.20689,-0.11892,0.00829,0.00000,
1695722676429720064,0.85021,0.32069,0.00264,0.96349,-0.00391,-0.00757,-0.26759,0.19640,-0.12376,0.00119,0.00153,
1695722676461741312,0.85582,0.31587,0.00223,0.96278,-0.00377,-0.00799,-0.27014,0.20916,-0.13349,0.00173,0.00000,
1695722676493788672,0.86386,0.31016,0.00249,0.96197,-0.00374,-0.00836,-0.27301,0.23398,-0.14940,0.00178,0.00307,
1695722676530061056,0.87241,0.30467,0.00253,0.96117,-0.00391,-0.00869,-0.27579,0.26726,-0.17865,0.00703,0.00000,
1695722676561593856,0.88125,0.29925,0.00272,0.96048,-0.00370,-0.00868,-0.27819,0.29153,-0.19495,0.00629,0.00153,
1695722676593647360,0.89106,0.29255,0.00312,0.95992,-0.00384,-0.00865,-0.28013,0.30463,-0.20251,0.00275,0.00153,
1695722676629622272,0.90326,0.28371,0.00322,0.95934,-0.00324,-0.00922,-0.28210,0.30479,-0.20627,0.00458,0.00307,
1695722676661628672,0.91276,0.27692,0.00337,0.95908,-0.00327,-0.00929,-0.28295,0.30253,-0.21167,0.00396,0.00153,
1695722676693660928,0.92225,0.27101,0.00348,0.95883,-0.00338,-0.00911,-0.28381,0.30268,-0.21155,0.00554,0.00153,
1695722676729724416,0.93352,0.26268,0.00380,0.95865,-0.00314,-0.00906,-0.28441,0.30846,-0.21619,0.01076,0.00307,
1695722676761604864,0.94323,0.25562,0.00403,0.95855,-0.00279,-0.00915,-0.28477,0.30347,-0.21406,0.00359,0.00153,
1695722676793729536,0.94637,0.25083,0.00386,0.95842,-0.00295,-0.00891,-0.28520,0.28576,-0.21127,-0.00101,0.00460,
1695722676829593856,0.95678,0.24369,0.00396,0.95830,-0.00301,-0.00903,-0.28562,0.29137,-0.21235,0.00689,0.00153,
1695722676861616128,0.96590,0.23865,0.00380,0.95817,-0.00305,-0.00897,-0.28605,0.30112,-0.20579,0.00422,0.00000,
1695722676893818368,0.97583,0.23097,0.00407,0.95809,-0.00316,-0.00912,-0.28632,0.30014,-0.21496,0.00486,0.00153,
1695722676929635072,0.98649,0.22210,0.00439,0.95799,-0.00284,-0.00921,-0.28665,0.29723,-0.21197,0.00522,0.00153,
1695722676961600768,0.99197,0.21830,0.00417,0.95797,-0.00315,-0.00907,-0.28672,0.29645,-0.22088,0.00757,0.00000,
1695722676993830400,1.00136,0.21142,0.00421,0.95794,-0.00309,-0.00924,-0.28681,0.29295,-0.20892,0.00227,0.00153,
1695722677029586432,1.01167,0.20361,0.00445,0.95793,-0.00276,-0.00941,-0.28684,0.28854,-0.20979,0.00075,0.00153,
1695722677061605888,1.02125,0.19684,0.00456,0.95793,-0.00275,-0.00935,-0.28682,0.28733,-0.21163,0.00352,0.00307,
1695722677097662976,1.03191,0.18937,0.00458,0.95801,-0.00279,-0.00914,-0.28656,0.28908,-0.21306,0.00496,0.00153,
1695722677129590528,1.04352,0.18258,0.00465,0.95804,-0.00296,-0.00896,-0.28648,0.29132,-0.20825,0.00408,0.00153,
1695722677161587456,1.05264,0.17564,0.00483,0.95812,-0.00313,-0.00894,-0.28621,0.28454,-0.19732,0.00363,0.00307,
1695722677197580032,1.06220,0.16808,0.00494,0.95824,-0.00301,-0.00899,-0.28581,0.26953,-0.19769,0.00391,0.00153,
1695722677229583616,1.07143,0.16262,0.00493,0.95868,-0.00342,-0.00869,-0.28434,0.26121,-0.19519,0.00262,0.00000,
1695722677261618944,1.07975,0.15698,0.00503,0.95930,-0.00355,-0.00846,-0.28223,0.25542,-0.18849,0.00261,0.00153,
1695722677297664768,1.09407,0.14817,0.00529,0.96030,-0.00306,-0.00792,-0.27884,0.26671,-0.18860,0.00243,0.00153,
1695722677329606144,1.10295,0.14142,0.00533,0.96162,-0.00307,-0.00753,-0.27426,0.26790,-0.19434,0.00372,0.00307,
1695722677361594880,1.11164,0.13548,0.00520,0.96345,-0.00300,-0.00689,-0.26777,0.25233,-0.20453,-0.00417,0.00000,
1695722677397591040,1.12507,0.12577,0.00545,0.96598,-0.00270,-0.00649,-0.25854,0.24411,-0.20558,-0.00351,0.00307,
1695722677429580288,1.12783,0.12209,0.00564,0.96855,-0.00272,-0.00644,-0.24873,0.22877,-0.18409,-0.00054,0.00153,
1695722677461603072,1.13381,0.11721,0.00583,0.97106,-0.00247,-0.00616,-0.23873,0.20925,-0.17720,-0.00536,0.00153,
1695722677497576960,1.14628,0.11152,0.00559,0.97413,-0.00211,-0.00563,-0.22591,0.20429,-0.17280,-0.00733,0.00153,
1695722677529581568,1.15457,0.10596,0.00554,0.97685,-0.00233,-0.00543,-0.21383,0.18482,-0.15250,-0.00758,0.00153,
1695722677561612800,1.16155,0.10099,0.00542,0.97950,-0.00214,-0.00555,-0.20136,0.17213,-0.13316,-0.00457,0.00153,
1695722677597611776,1.16869,0.09515,0.00531,0.98226,-0.00220,-0.00559,-0.18741,0.16545,-0.12081,-0.00750,0.00153,
1695722677629696256,1.17568,0.08917,0.00539,0.98453,-0.00226,-0.00540,-0.17514,0.15698,-0.10350,-0.00794,0.00153,
1695722677661609728,1.18094,0.08710,0.00532,0.98655,-0.00220,-0.00523,-0.16339,0.13490,-0.08499,-0.00654,0.00153,
1695722677697575936,1.18738,0.08200,0.00526,0.98864,-0.00224,-0.00518,-0.15017,0.11683,-0.07499,-0.00591,0.00153,
1695722677729603328,1.19124,0.08099,0.00513,0.99038,-0.00215,-0.00507,-0.13826,0.08089,-0.05720,-0.00669,0.00153,
1695722677761705216,1.19582,0.07691,0.00499,0.99193,-0.00215,-0.00526,-0.12665,0.06314,-0.04587,-0.00561,0.00307,
1695722677797577728,1.19961,0.07415,0.00484,0.99362,-0.00222,-0.00524,-0.11265,0.04945,-0.04506,-0.00603,0.00000,
1695722677829622784,1.20125,0.07341,0.00484,0.99508,-0.00205,-0.00534,-0.09895,0.03953,-0.03955,-0.00630,-0.00153,
1695722677861619200,1.20434,0.07100,0.00470,0.99643,-0.00190,-0.00544,-0.08422,0.03738,-0.04060,-0.00604,0.00153,
1695722677897579264,1.20705,0.06892,0.00455,0.99769,-0.00197,-0.00545,-0.06766,0.03427,-0.04270,-0.00858,-0.00153,
1695722677929584384,1.20627,0.06996,0.00463,0.99858,-0.00213,-0.00563,-0.05298,0.02415,-0.02999,-0.00716,0.00153,
1695722677961579776,1.20975,0.06771,0.00445,0.99924,-0.00201,-0.00574,-0.03839,0.03220,-0.02782,-0.00583,0.00153,
1695722677997566464,1.21176,0.06710,0.00435,0.99974,-0.00213,-0.00566,-0.02208,0.03601,-0.02722,-0.00511,0.00307,
1695722678029596672,1.21247,0.06688,0.00439,0.99996,-0.00212,-0.00582,-0.00683,0.03864,-0.02639,-0.00372,0.00000,
1695722678061594368,1.21466,0.06564,0.00432,0.99994,-0.00210,-0.00591,0.00876,0.04549,-0.03090,-0.00379,0.00153,
1695722678097628160,1.21607,0.06487,0.00434,0.99964,-0.00226,-0.00590,0.02590,0.04703,-0.02583,-0.00276,-0.00153,
1695722678129619200,1.21878,0.06353,0.00431,0.99912,-0.00225,-0.00606,0.04146,0.05185,-0.02633,-0.00238,0.00153,
1695722678161610752,1.22121,0.06223,0.00425,0.99835,-0.00209,-0.00628,0.05703,0.05533,-0.02956,-0.00205,0.00153,
1695722678197576960,1.22221,0.06170,0.00429,0.99722,-0.00200,-0.00631,0.07420,0.05126,-0.02112,-0.00046,0.00307,
1695722678229592064,1.22394,0.06118,0.00428,0.99619,-0.00200,-0.00648,0.08690,0.04861,-0.01408,-0.00064,0.00307,
1695722678261634560,1.22450,0.06145,0.00429,0.99569,-0.00180,-0.00648,0.09250,0.00077,0.03398,-0.00582,0.00153,
1695722678297595136,1.22495,0.06211,0.00431,0.99581,-0.00150,-0.00619,0.09120,0.01142,0.01480,-0.00221,0.00000,
1695722678329576704,1.22491,0.06289,0.00427,0.99579,-0.00175,-0.00627,0.09141,0.00488,0.01854,-0.00138,0.00000,
1695722678361644288,1.22533,0.06317,0.00425,0.99578,-0.00176,-0.00634,0.09152,0.00433,0.01601,-0.00146,0.00153,
1695722678397619200,1.22573,0.06363,0.00424,0.99579,-0.00176,-0.00635,0.09145,0.00573,0.01777,-0.00031,0.00307,
1695722678429581568,1.22571,0.06431,0.00423,0.99579,-0.00177,-0.00627,0.09142,0.00471,0.01984,0.00142,0.00000,
1695722678461596672,1.22511,0.06454,0.00424,0.99579,-0.00172,-0.00607,0.09143,-0.05238,0.01116,0.00143,0.00307,
1695722678497576448,1.22174,0.06448,0.00430,0.99583,-0.00172,-0.00609,0.09103,-0.12095,-0.00209,0.00178,0.00000,
1695722678529654784,1.21639,0.06425,0.00432,0.99584,-0.00133,-0.00607,0.09091,-0.18828,-0.00946,-0.00264,0.00000,
1695722678562333184,1.21012,0.06368,0.00428,0.99584,-0.00159,-0.00648,0.09092,-0.21092,-0.02063,-0.00110,0.00000,
1695722678597591552,1.20300,0.06311,0.00418,0.99588,-0.00127,-0.00653,0.09046,-0.21847,-0.01557,-0.00143,0.00153,
1695722678629576704,1.19506,0.06156,0.00409,0.99587,-0.00132,-0.00698,0.09047,-0.22289,-0.01611,-0.00263,0.00000,
