1695722693089061000,-0.04658,0.03333,
1695722693192054000,-0.04943,0.03528,
1695722693295054000,-0.04988,0.03843,
1695722693398308000,-0.04595,0.03392,
1695722693501338000,-0.04818,0.03426,
1695722693604275000,-0.04936,0.03767,
1695722693707615000,-0.04630,0.03347,
1695722693810531000,-0.05407,0.03469,
1695722693913547000,-0.04891,0.03837,
1695722694016719000,-0.04770,0.03189,
1695722694119846000,-0.04862,0.03167,
1695722694222909000,-0.04726,0.03409,
1695722694325686000,-0.04726,0.03078,
1695722694428718000,-0.04723,0.03187,
1695722694531719000,-0.04799,0.03106,
1695722694634933000,-0.04851,0.03425,
1695722694737704000,-0.04842,0.03875,
1695722694841079000,-0.04809,0.03426,
1695722694944036000,-0.04892,0.03794,
1695722695047209000,-0.04938,0.03796,
1695722695150252000,-0.04912,0.03339,
1695722695253194000,-0.06396,0.03511,
1695722695356452000,-0.06988,0.03292,
1695722695459423000,-0.07987,0.03139,
1695722695562463000,-0.08596,0.03230,
1695722695665427000,-0.09608,0.03215,
1695722695768693000,-0.11224,0.02798,
1695722695871652000,-0.12904,0.02814,
1695722695974839000,-0.14815,0.02555,
1695722696078043000,-0.17570,0.02226,
1695722696181023000,-0.19788,0.01797,
1695722696284270000,-0.21951,0.01506,
1695722696387230000,-0.24178,0.00532,
1695722696490203000,-0.26662,0.00209,
1695722696593158000,-0.29104,-0.00219,
1695722696696402000,-0.31337,-0.00408,
1695722696799189000,-0.33053,-0.01019,
1695722696902320000,-0.34683,-0.01003,
1695722697005125000,-0.35750,-0.01018,
1695722697108310000,-0.36818,-0.01522,
1695722697211060000,-0.37186,-0.01708,
1695722697313986000,-0.37089,-0.01577,
1695722697416797000,-0.37112,-0.01653,
1695722697519819000,-0.37270,-0.01685,
1695722697622932000,-0.37422,-0.01366,
1695722697726053000,-0.38594,-0.01790,
1695722697829061000,-0.39962,-0.01782,
1695722697932475000,-0.41019,-0.02037,
1695722698035263000,-0.42285,-0.02165,
1695722698138306000,-0.43155,-0.02420,
1695722698241337000,-0.43914,-0.02600,
1695722698344302000,-0.44881,-0.02746,
1695722698447284000,-0.45630,-0.02903,
1695722698550295000,-0.46703,-0.03127,
1695722698653321000,-0.47813,-0.03708,
1695722698756020000,-0.48904,-0.04273,
1695722698858540000,-0.49613,-0.05594,
1695722698961585000,-0.49725,-0.06114,
1695722699064760000,-0.50012,-0.06074,
1695722699168064000,-0.50731,-0.06500,
1695722699271082000,-0.51408,-0.06580,
1695722699374265000,-0.52371,-0.06864,
1695722699477288000,-0.53416,-0.07008,
1695722699580006000,-0.54137,-0.07444,
1695722699683028000,-0.55049,-0.07758,
1695722699786009000,-0.56419,-0.07923,
1695722699889231000,-0.57306,-0.08198,
1695722699992295000,-0.58178,-0.08753,
1695722700095975000,-0.59218,-0.08980,
1695722700198479000,-0.60740,-0.08686,
1695722700301773000,-0.62826,-0.08581,
1695722700404997000,-0.64702,-0.08463,
1695722700507997000,-0.67885,-0.08342,
1695722700610749000,-0.71062,-0.08771,
1695722700713451000,-0.73373,-0.08945,
1695722700816412000,-0.75887,-0.09549,
1695722700919238000,-0.78702,-0.09818,
1695722701022198000,-0.80387,-0.10092,
1695722701125011000,-0.82502,-0.10350,
1695722701228397000,-0.84887,-0.10644,
1695722701331166000,-0.86806,-0.11042,
1695722701434448000,-0.88871,-0.11395,
1695722701536977000,-0.90796,-0.11435,
1695722701640014000,-0.92352,-0.11668,
1695722701743312000,-0.94842,-0.11738,
1695722701846146000,-0.97252,-0.11947,
1695722701949151000,-0.99514,-0.11996,
1695722702052153000,-1.01979,-0.12153,
1695722702155182000,-1.04467,-0.12375,
1695722702258148000,-1.07314,-0.12502,
1695722702361231000,-1.09707,-0.12746,
1695722702463983000,-1.12374,-0.12954,
1695722702567307000,-1.15739,-0.13009,
1695722702669660000,-1.18351,-0.13506,
1695722702772669000,-1.20737,-0.13818,
1695722702875597000,-1.23093,-0.13813,
1695722702978738000,-1.25116,-0.13834,
1695722703082022000,-1.28148,-0.13560,
1695722703184994000,-1.31135,-0.13287,
1695722703288117000,-1.34093,-0.13124,
1695722703390878000,-1.37116,-0.12126,
1695722703493646000,-1.39915,-0.12178,
1695722703596357000,-1.42538,-0.12096,
1695722703699157000,-1.45538,-0.11929,
1695722703802134000,-1.48326,-0.11906,
1695722703904849000,-1.50893,-0.10945,
1695722704007782000,-1.53378,-0.10719,
1695722704110814000,-1.56549,-0.10314,
1695722704213583000,-1.58751,-0.10275,
1695722704316536000,-1.61060,-0.10461,
1695722704419639000,-1.63718,-0.10462,
1695722704522621000,-1.66572,-0.10142,
1695722704625538000,-1.69080,-0.09951,
1695722704728295000,-1.71988,-0.09575,
1695722704831259000,-1.74691,-0.09312,
1695722704934289000,-1.77077,-0.09196,
1695722705037339000,-1.79612,-0.09356,
1695722705139996000,-1.81564,-0.09206,
1695722705243135000,-1.84177,-0.08872,
1695722705345962000,-1.86640,-0.08632,
1695722705449101000,-1.88909,-0.08522,
1695722705552064000,-1.90638,-0.08396,
1695722705655220000,-1.92901,-0.07354,
1695722705758521000,-1.94868,-0.06436,
1695722705861747000,-1.96587,-0.05160,
