1695722671793666048,0.03383,-0.00971,-0.00351,0.99953,-0.00530,0.00420,0.02978,0.12894,-0.04490,0.00084,0.00000,
1695722671825634048,0.02712,-0.02473,-0.00494,0.99935,-0.00496,0.00398,0.03560,0.11529,-0.05049,0.00088,0.00153,
1695722671857718528,0.02621,-0.03483,-0.00864,0.99915,-0.00439,0.00339,0.04082,0.10442,-0.04945,0.00251,0.00000,
1695722671893629184,0.02226,-0.06868,-0.01262,0.99886,-0.00347,0.00261,0.04759,0.08341,-0.10468,-0.00110,0.00000,
1695722671925662208,0.03381,-0.04891,-0.01707,0.99856,-0.00364,0.00266,0.05353,0.08403,-0.09586,-0.00080,0.00153,
1695722671957674496,0.05106,0.00314,-0.00824,0.99819,-0.00600,0.00407,0.05976,0.12137,-0.01668,0.00221,0.00307,
1695722671993650432,0.05129,0.00414,-0.00713,0.99771,-0.00345,0.00311,0.06744,0.11118,-0.06784,-0.00029,0.00153,
1695722672025648896,0.05286,-0.01639,-0.00895,0.99726,-0.00288,0.00259,0.07392,0.10215,-0.09293,-0.00055,0.00000,
1695722672057699840,0.05439,-0.01922,-0.00995,0.99679,-0.00297,0.00204,0.07998,0.09627,-0.07859,0.00055,0.00153,
1695722672093659136,0.06078,-0.00566,-0.00815,0.99624,-0.00303,0.00218,0.08651,0.10312,-0.04632,0.00208,0.00307,
1695722672125878272,0.06449,0.00989,-0.01229,0.99597,-0.00448,0.00104,0.08957,0.08296,-0.01085,0.00234,0.00153,
1695722672157665024,0.06646,0.00379,-0.01249,0.99586,-0.00497,0.00034,0.09073,0.08040,-0.02676,0.00118,0.00307,
1695722672193632512,0.07990,0.01408,-0.00731,0.99566,-0.00817,0.00027,0.09268,0.12197,0.01177,-0.00269,0.00000,
1695722672225639424,0.08761,0.00075,-0.00695,0.99558,-0.01016,0.00036,0.09339,0.13601,-0.00068,-0.00133,0.00307,
1695722672261661184,0.10376,-0.02257,-0.00464,0.99544,-0.01164,0.00652,0.09441,0.17977,-0.04212,-0.00545,0.00000,
1695722672293630720,0.11231,-0.03468,-0.00563,0.99526,-0.01213,0.01472,0.09540,0.20277,-0.05233,-0.00672,0.00307,
1695722672325652480,0.11971,-0.03812,-0.00710,0.99506,-0.01264,0.02105,0.09615,0.21245,-0.06118,-0.00977,0.00153,
1695722672361657088,0.12853,-0.03869,-0.00830,0.99487,-0.01371,0.02576,0.09689,0.23084,-0.06755,-0.01387,0.00153,
1695722672393725440,0.13602,-0.03583,-0.00892,0.99472,-0.01487,0.02754,0.09774,0.23821,-0.06052,-0.01580,0.00153,
1695722672425666816,0.14499,-0.03716,-0.00974,0.99459,-0.01585,0.02900,0.09852,0.26525,-0.05914,-0.01525,0.00153,
1695722672461829632,0.15586,-0.04398,-0.01079,0.99443,-0.01629,0.03097,0.09939,0.27639,-0.07845,-0.01847,0.00000,
1695722672493784064,0.17328,-0.04714,-0.01238,0.99423,-0.02088,0.03195,0.10024,0.29431,-0.08072,-0.02274,0.00153,
1695722672525977856,0.19048,-0.05276,-0.01393,0.99403,-0.02338,0.03413,0.10093,0.31830,-0.08813,-0.02171,0.00307,
1695722672561764096,0.20453,-0.05818,-0.01451,0.99389,-0.02490,0.03489,0.10168,0.33135,-0.09941,-0.02385,0.00153,
1695722672593699328,0.21235,-0.05688,-0.01466,0.99382,-0.02618,0.03428,0.10229,0.33260,-0.09463,-0.02248,0.00153,
1695722672625637888,0.22351,-0.06077,-0.01580,0.99372,-0.02619,0.03536,0.10288,0.33914,-0.11061,-0.02324,0.00307,
1695722672661621248,0.23788,-0.06522,-0.01619,0.99363,-0.02709,0.03504,0.10359,0.34436,-0.10872,-0.02134,0.00153,
1695722672694014976,0.24737,-0.06597,-0.01612,0.99360,-0.02826,0.03375,0.10403,0.34291,-0.10404,-0.01939,0.00153,
1695722672725695744,0.25654,-0.07077,-0.01769,0.99351,-0.02675,0.03534,0.10471,0.33220,-0.12408,-0.02228,0.00307,
1695722672761611264,0.27076,-0.07661,-0.01872,0.99345,-0.02698,0.03559,0.10518,0.33451,-0.13150,-0.01963,0.00307,
